Day fraction since midnight on 	Accumulator pressure (Pa)	DO probe (mg/L)	Source pressure (Pa)	air valve control ()	Max calibration pressure (Pa)	source pressure (Pa)	Max calibration pressure ()	Delta P ()	air flow rate(R * T )/ V ()	Fill time (s)	air fill model (Pa)
0.635805921	25880.91016	2.326052189	96304.8125	0.093208349	57782.8875	96304.8125	57782.8875	52782.8875	1840.5	28.67855882	57782.8875
0.635863784	23371.10938	2.699317694	96131.15625	0.091029979	57678.69375	96131.15625	57678.69375	52678.69375	1840.5	28.62194716	57678.69375
0.635922023	22231.3418	3.047172308	95980.41406	0.09102123	57588.24844	95980.41406	57588.24844	52588.24844	1840.5	28.57280545	57588.24844
0.635979917	21856.16797	3.356184483	95848.07813	0.091020049	57508.84688	95848.07813	57508.84688	52508.84688	1840.5	28.52966415	57508.84688
0.636037521	20780.47852	3.627873659	95759.45313	0.089499928	57455.67188	95759.45313	57455.67188	52455.67188	1840.5	28.50077255	57455.67188
0.636095281	21037.29297	3.891651154	95636.08594	0.090826332	57381.65156	95636.08594	57381.65156	52381.65156	1840.5	28.46055505	57381.65156
0.636153474	20279.91992	4.140755177	95697.49219	0.090609448	57418.49531	95697.49219	57418.49531	52418.49531	1840.5	28.48057338	57418.49531
0.636210648	19940.16797	4.362280846	97128.28906	0.088691337	58276.97344	97128.28906	58276.97344	53276.97344	1840.5	28.94701083	58276.97344
